@relation lbpFeatur_file
@attribute bin0 real
@attribute bin1 real
@attribute bin2 real
@attribute bin3 real
@attribute bin4 real
@attribute bin5 real
@attribute bin6 real
@attribute bin7 real
@attribute bin8 real
@attribute bin9 real
@attribute bin10 real
@attribute bin11 real
@attribute bin12 real
@attribute bin13 real
@attribute bin14 real
@attribute bin15 real
@attribute bin16 real
@attribute bin17 real
@attribute bin18 real
@attribute bin19 real
@attribute bin20 real
@attribute bin21 real
@attribute bin22 real
@attribute bin23 real
@attribute bin24 real
@attribute bin25 real
@attribute bin26 real
@attribute bin27 real
@attribute bin28 real
@attribute bin29 real
@attribute bin30 real
@attribute bin31 real
@attribute bin32 real
@attribute bin33 real
@attribute bin34 real
@attribute bin35 real
@attribute bin36 real
@attribute bin37 real
@attribute bin38 real
@attribute bin39 real
@attribute bin40 real
@attribute bin41 real
@attribute bin42 real
@attribute bin43 real
@attribute bin44 real
@attribute bin45 real
@attribute bin46 real
@attribute bin47 real
@attribute bin48 real
@attribute bin49 real
@attribute bin50 real
@attribute bin51 real
@attribute bin52 real
@attribute bin53 real
@attribute bin54 real
@attribute bin55 real
@attribute bin56 real
@attribute bin57 real
@attribute bin58 real
@attribute group {0,1}
@data
6.824113e-02, 9.472565e-03, 4.736283e-03, 6.540581e-03, 1.586816e-02, 5.412894e-03, 9.633663e-03, 4.591294e-03, 5.718981e-03, 2.303702e-03, 4.027451e-03, 1.068080e-02, 7.168863e-03, 8.989271e-03, 4.784612e-03, 5.300126e-03, 7.458839e-03, 9.891420e-03, 1.164739e-02, 1.567484e-02, 6.572800e-03, 7.748816e-03, 1.962174e-02, 8.296549e-03, 1.103522e-02, 1.688308e-02, 2.166769e-02, 8.892612e-03, 1.250121e-02, 5.090698e-03, 7.249412e-03, 1.248510e-02, 3.257402e-02, 8.135451e-03, 7.217192e-03, 1.153462e-02, 8.103232e-03, 1.338725e-02, 3.376615e-02, 2.393917e-02, 8.699294e-03, 1.243677e-02, 4.494635e-03, 8.473757e-03, 9.585334e-03, 1.008474e-02, 6.878886e-03, 5.815639e-03, 8.328769e-03, 1.177627e-02, 1.411219e-02, 7.249412e-03, 1.061636e-02, 1.514322e-02, 1.129297e-02, 1.857460e-02, 7.491059e-03, 1.088056e-01, 2.252956e-01, 0
5.792874e-02, 1.030090e-02, 5.519660e-03, 7.661067e-03, 1.382684e-02, 7.974894e-03, 1.257153e-02, 4.319734e-03, 7.051874e-03, 4.467417e-03, 7.937973e-03, 9.784013e-03, 7.753369e-03, 1.181466e-02, 8.916374e-03, 9.156360e-03, 5.648883e-03, 7.365701e-03, 1.044859e-02, 1.510061e-02, 8.196419e-03, 9.267122e-03, 1.452834e-02, 8.030275e-03, 1.199926e-02, 1.940188e-02, 1.916190e-02, 1.011630e-02, 1.247923e-02, 4.135130e-03, 8.325641e-03, 1.554366e-02, 3.245339e-02, 9.156360e-03, 1.072549e-02, 1.201772e-02, 7.642607e-03, 1.618977e-02, 5.034152e-02, 3.300720e-02, 1.098394e-02, 1.375300e-02, 5.445819e-03, 9.599409e-03, 1.140853e-02, 1.120546e-02, 7.624146e-03, 7.310319e-03, 1.055935e-02, 1.111316e-02, 1.187004e-02, 8.214879e-03, 1.070703e-02, 1.266384e-02, 9.322503e-03, 1.438065e-02, 6.331918e-03, 9.278198e-02, 1.964556e-01, 1
8.341241e-02, 1.087682e-02, 6.255491e-03, 7.380074e-03, 1.802847e-02, 6.571780e-03, 7.889650e-03, 7.766649e-03, 8.223511e-03, 3.092602e-03, 4.129327e-03, 1.286241e-02, 9.102091e-03, 9.681954e-03, 4.023897e-03, 4.884906e-03, 7.872079e-03, 9.383237e-03, 1.261641e-02, 1.472500e-02, 6.888069e-03, 8.434370e-03, 1.737832e-02, 8.047795e-03, 8.627658e-03, 1.159726e-02, 1.665788e-02, 9.857670e-03, 1.266913e-02, 7.046213e-03, 8.364084e-03, 1.303813e-02, 2.354595e-02, 6.536637e-03, 8.223511e-03, 1.586716e-02, 7.731506e-03, 9.875242e-03, 2.936215e-02, 2.038306e-02, 8.539800e-03, 1.152697e-02, 3.373748e-03, 4.515902e-03, 7.309787e-03, 9.717097e-03, 8.293797e-03, 4.586189e-03, 5.412054e-03, 8.557371e-03, 1.186083e-02, 6.431207e-03, 8.364084e-03, 1.512915e-02, 9.260235e-03, 1.323142e-02, 9.084519e-03, 1.121420e-01, 2.437533e-01, 1
7.481729e-02, 1.078944e-02, 6.473664e-03, 6.788684e-03, 1.677482e-02, 6.457913e-03, 1.074219e-02, 7.024950e-03, 6.867440e-03, 4.394531e-03, 7.056452e-03, 1.209677e-02, 6.977697e-03, 9.828629e-03, 5.308090e-03, 7.497480e-03, 7.056452e-03, 7.780998e-03, 1.094695e-02, 1.494771e-02, 7.765247e-03, 9.009577e-03, 1.686933e-02, 7.213962e-03, 9.765625e-03, 1.745212e-02, 1.849168e-02, 9.340348e-03, 1.406565e-02, 5.638861e-03, 7.166709e-03, 1.019090e-02, 2.331149e-02, 8.521295e-03, 9.371850e-03, 1.441217e-02, 6.064138e-03, 9.639617e-03, 3.120275e-02, 2.050781e-02, 8.741809e-03, 1.387664e-02, 3.874748e-03, 6.489415e-03, 8.017263e-03, 8.710307e-03, 7.623488e-03, 7.859753e-03, 7.371472e-03, 9.104083e-03, 1.338836e-02, 7.024950e-03, 9.592364e-03, 1.327810e-02, 1.067918e-02, 1.480595e-02, 8.474042e-03, 1.138955e-01, 2.305633e-01, 1
8.694618e-02, 1.179502e-02, 8.385370e-03, 6.878779e-03, 1.566062e-02, 5.768659e-03, 6.462484e-03, 6.165130e-03, 5.610070e-03, 2.240063e-03, 2.557241e-03, 1.191397e-02, 6.858955e-03, 8.286252e-03, 3.588066e-03, 3.766478e-03, 8.623253e-03, 7.473486e-03, 8.861136e-03, 1.123996e-02, 5.629894e-03, 7.017544e-03, 1.853504e-02, 6.422837e-03, 6.898602e-03, 1.171573e-02, 1.369809e-02, 7.850134e-03, 1.090296e-02, 6.779661e-03, 6.700367e-03, 1.256814e-02, 3.187630e-02, 5.471305e-03, 7.830310e-03, 1.562097e-02, 5.451482e-03, 9.634255e-03, 2.949747e-02, 2.192487e-02, 8.960254e-03, 1.411438e-02, 2.953712e-03, 4.836951e-03, 6.878779e-03, 9.455843e-03, 1.054614e-02, 3.984538e-03, 4.698186e-03, 8.068193e-03, 1.229061e-02, 5.629894e-03, 7.671722e-03, 1.673109e-02, 8.444841e-03, 1.568044e-02, 9.693726e-03, 1.194172e-01, 2.588364e-01, 1
5.432824e-02, 9.777684e-03, 4.460303e-03, 7.136485e-03, 1.285617e-02, 5.947071e-03, 1.245387e-02, 4.757657e-03, 6.331882e-03, 3.953053e-03, 8.378374e-03, 8.308408e-03, 6.769166e-03, 1.334593e-02, 8.780676e-03, 9.900124e-03, 3.918070e-03, 6.401847e-03, 1.156181e-02, 2.272131e-02, 9.392874e-03, 9.480331e-03, 1.287366e-02, 5.159959e-03, 1.353833e-02, 2.693673e-02, 2.539749e-02, 8.465831e-03, 1.399311e-02, 4.722674e-03, 7.958580e-03, 2.029001e-02, 4.010775e-02, 8.395865e-03, 8.885624e-03, 9.970090e-03, 4.512777e-03, 1.012751e-02, 4.754159e-02, 4.262651e-02, 1.009253e-02, 1.631946e-02, 2.483777e-03, 4.582743e-03, 7.276416e-03, 1.121198e-02, 7.976072e-03, 6.366864e-03, 7.608753e-03, 8.081020e-03, 1.469276e-02, 9.532805e-03, 8.990572e-03, 9.445348e-03, 8.920607e-03, 1.320600e-02, 5.999545e-03, 1.006629e-01, 1.940844e-01, 1
7.782669e-02, 8.895782e-03, 6.090190e-03, 7.458771e-03, 1.669670e-02, 5.337469e-03, 7.800917e-03, 6.500764e-03, 7.458771e-03, 3.307406e-03, 4.288223e-03, 1.286467e-02, 9.466025e-03, 1.124518e-02, 6.341096e-03, 6.409525e-03, 8.644876e-03, 9.876600e-03, 1.192947e-02, 1.722132e-02, 9.374786e-03, 9.671312e-03, 1.751785e-02, 7.914965e-03, 8.736115e-03, 1.238567e-02, 1.849867e-02, 1.151890e-02, 1.197509e-02, 5.656805e-03, 6.888529e-03, 1.188385e-02, 2.591182e-02, 5.360279e-03, 7.390342e-03, 1.441573e-02, 7.230674e-03, 1.044684e-02, 3.752195e-02, 2.258160e-02, 7.641249e-03, 1.158733e-02, 4.219794e-03, 6.386716e-03, 7.937775e-03, 8.211492e-03, 8.279921e-03, 5.200611e-03, 7.207865e-03, 7.641249e-03, 1.030998e-02, 6.683242e-03, 9.945029e-03, 1.448416e-02, 9.830980e-03, 1.512283e-02, 1.033279e-02, 1.066810e-01, 2.337538e-01, 1
6.002167e-02, 7.930644e-03, 5.196788e-03, 6.280479e-03, 1.433427e-02, 5.812522e-03, 9.186740e-03, 4.581055e-03, 6.108073e-03, 2.684597e-03, 3.940693e-03, 1.184671e-02, 8.571006e-03, 1.295503e-02, 6.846953e-03, 6.600660e-03, 9.433033e-03, 1.164967e-02, 1.696961e-02, 2.504803e-02, 9.531550e-03, 8.915817e-03, 1.593518e-02, 8.053790e-03, 1.142801e-02, 2.290528e-02, 2.965371e-02, 1.110783e-02, 1.155116e-02, 4.137727e-03, 6.058815e-03, 1.369391e-02, 3.049111e-02, 6.822324e-03, 7.290281e-03, 1.150190e-02, 5.984927e-03, 1.221615e-02, 4.416039e-02, 2.802818e-02, 8.373972e-03, 1.179745e-02, 3.842175e-03, 7.142505e-03, 9.309886e-03, 9.383774e-03, 6.526772e-03, 6.181961e-03, 9.112852e-03, 9.137481e-03, 1.009802e-02, 8.226196e-03, 1.029506e-02, 1.253633e-02, 1.261022e-02, 1.839811e-02, 9.703955e-03, 9.664549e-02, 2.052116e-01, 1
4.851653e-02, 1.198242e-02, 2.743129e-03, 7.123946e-03, 1.119087e-02, 6.223217e-03, 1.539427e-02, 3.657505e-03, 5.076835e-03, 4.776592e-03, 1.117723e-02, 1.241914e-02, 6.605344e-03, 9.730600e-03, 6.359691e-03, 1.284221e-02, 4.162459e-03, 8.707045e-03, 7.874553e-03, 1.112264e-02, 5.677321e-03, 8.911756e-03, 1.300598e-02, 7.751726e-03, 1.654066e-02, 2.223162e-02, 2.115348e-02, 8.679750e-03, 1.371564e-02, 4.025985e-03, 7.506073e-03, 1.090428e-02, 3.065207e-02, 1.027650e-02, 1.046756e-02, 8.816224e-03, 6.728171e-03, 1.606300e-02, 3.514207e-02, 2.988782e-02, 1.200972e-02, 1.304692e-02, 5.745558e-03, 1.165488e-02, 1.105440e-02, 1.375658e-02, 8.843519e-03, 1.581734e-02, 1.705926e-02, 1.161394e-02, 1.667713e-02, 1.034473e-02, 1.281491e-02, 1.022191e-02, 1.400224e-02, 1.532604e-02, 8.693397e-03, 1.131233e-01, 1.823703e-01, 1
5.672900e-02, 9.446759e-03, 5.038271e-03, 7.218293e-03, 1.354843e-02, 6.378581e-03, 1.411362e-02, 4.779899e-03, 6.120208e-03, 3.988632e-03, 7.977263e-03, 1.023803e-02, 8.171043e-03, 1.432355e-02, 8.413267e-03, 1.028647e-02, 6.620805e-03, 9.139941e-03, 1.432355e-02, 2.674159e-02, 1.030262e-02, 9.479056e-03, 1.488874e-02, 7.299034e-03, 1.044795e-02, 1.934567e-02, 2.590188e-02, 1.091625e-02, 1.215967e-02, 4.876788e-03, 7.266738e-03, 1.214353e-02, 2.675774e-02, 1.028647e-02, 8.171043e-03, 1.112618e-02, 6.297839e-03, 1.605142e-02, 4.137196e-02, 2.953525e-02, 1.078707e-02, 1.299939e-02, 3.714110e-03, 1.073862e-02, 1.170752e-02, 1.136841e-02, 7.718890e-03, 8.154895e-03, 9.559797e-03, 9.075348e-03, 1.204664e-02, 7.266738e-03, 9.898912e-03, 1.148145e-02, 1.099700e-02, 1.568001e-02, 8.962310e-03, 1.007170e-01, 1.889029e-01, 1
1.133263e-02, 6.250993e-03, 6.496413e-04, 4.330942e-03, 5.947827e-03, 3.002786e-03, 1.761250e-02, 6.352048e-04, 3.363698e-03, 3.132714e-03, 9.427016e-03, 5.890081e-03, 4.128831e-03, 2.286737e-02, 1.706391e-02, 3.020110e-02, 9.672436e-04, 3.681300e-03, 6.005572e-03, 3.015779e-02, 1.208333e-02, 1.381570e-02, 5.861208e-03, 3.233770e-03, 1.751144e-02, 1.937375e-02, 5.087413e-02, 1.450865e-02, 1.846425e-02, 7.795695e-04, 4.056649e-03, 7.449220e-03, 3.256868e-02, 8.156607e-03, 1.141925e-02, 4.374251e-03, 3.190460e-03, 2.719831e-02, 4.660093e-02, 6.328949e-02, 1.417662e-02, 1.863749e-02, 3.074969e-03, 1.876741e-02, 1.580794e-02, 1.733820e-02, 4.128831e-03, 1.689067e-02, 3.108172e-02, 1.384458e-02, 1.927269e-02, 9.542508e-03, 1.133263e-02, 4.345378e-03, 1.134707e-02, 1.573575e-02, 3.912284e-03, 1.348655e-01, 8.443893e-02, 0
4.800171e-02, 9.777822e-03, 3.352396e-03, 7.230658e-03, 1.232499e-02, 6.228226e-03, 1.161835e-02, 3.286663e-03, 5.800960e-03, 3.993295e-03, 5.998159e-03, 1.094459e-02, 7.510024e-03, 1.403405e-02, 8.397423e-03, 1.119109e-02, 4.880694e-03, 9.728522e-03, 1.110892e-02, 2.409124e-02, 9.235522e-03, 9.432722e-03, 1.525012e-02, 8.841123e-03, 1.511865e-02, 1.687701e-02, 2.732860e-02, 1.137185e-02, 1.158549e-02, 3.582462e-03, 7.394991e-03, 1.377112e-02, 2.838033e-02, 7.460724e-03, 9.251956e-03, 1.033655e-02, 8.183790e-03, 1.817524e-02, 3.275159e-02, 3.524946e-02, 1.087885e-02, 1.326168e-02, 6.474726e-03, 1.360678e-02, 1.367252e-02, 1.222639e-02, 7.559324e-03, 1.135542e-02, 1.847104e-02, 1.360678e-02, 1.401762e-02, 9.021889e-03, 1.294945e-02, 1.109249e-02, 1.337672e-02, 1.598961e-02, 8.315257e-03, 9.876421e-02, 1.762802e-01, 0
5.983633e-02, 1.238580e-02, 4.899876e-03, 8.710890e-03, 1.687735e-02, 7.588002e-03, 9.646630e-03, 3.215543e-03, 6.907464e-03, 4.083230e-03, 5.138064e-03, 1.138200e-02, 7.434881e-03, 1.284516e-02, 8.455688e-03, 9.935859e-03, 4.967930e-03, 8.234514e-03, 8.506729e-03, 1.764296e-02, 8.438675e-03, 1.082056e-02, 1.771101e-02, 7.928271e-03, 9.748711e-03, 9.493509e-03, 1.953145e-02, 1.112680e-02, 1.097368e-02, 3.998163e-03, 7.809177e-03, 1.272607e-02, 2.580942e-02, 6.158872e-03, 1.088861e-02, 1.293023e-02, 7.400854e-03, 1.590758e-02, 3.526890e-02, 2.720452e-02, 1.131395e-02, 1.519302e-02, 4.406486e-03, 1.129694e-02, 1.170526e-02, 1.209657e-02, 9.255321e-03, 6.311993e-03, 1.226670e-02, 1.139902e-02, 1.260697e-02, 5.665481e-03, 1.051432e-02, 1.400208e-02, 1.034418e-02, 1.495483e-02, 7.536962e-03, 1.077122e-01, 2.108478e-01, 1
6.318885e-02, 1.162808e-02, 5.488091e-03, 8.580828e-03, 1.367475e-02, 7.367990e-03, 1.232547e-02, 4.866512e-03, 7.489274e-03, 4.881673e-03, 6.943497e-03, 1.271964e-02, 7.731842e-03, 1.264383e-02, 8.793075e-03, 9.611740e-03, 6.261276e-03, 9.914950e-03, 8.414063e-03, 1.482694e-02, 9.020482e-03, 1.035460e-02, 1.469050e-02, 8.535347e-03, 1.096102e-02, 1.074878e-02, 1.628235e-02, 1.017268e-02, 1.226482e-02, 4.972635e-03, 8.156335e-03, 1.281060e-02, 2.677340e-02, 7.974409e-03, 9.354012e-03, 1.144616e-02, 8.414063e-03, 1.623687e-02, 2.794075e-02, 2.703112e-02, 1.196161e-02, 1.588818e-02, 5.897424e-03, 1.323509e-02, 1.208290e-02, 1.188581e-02, 9.520777e-03, 7.928928e-03, 1.020300e-02, 1.035460e-02, 1.249223e-02, 6.746411e-03, 9.839147e-03, 1.367475e-02, 1.033944e-02, 1.491791e-02, 1.008171e-02, 1.050772e-01, 2.063795e-01, 0
7.292245e-02, 1.361067e-02, 7.317872e-03, 8.741582e-03, 1.277068e-02, 8.300232e-03, 1.328322e-02, 5.652131e-03, 6.577542e-03, 5.381626e-03, 9.809365e-03, 1.070630e-02, 5.780265e-03, 8.741582e-03, 9.709705e-03, 9.012087e-03, 6.121955e-03, 7.289398e-03, 8.627685e-03, 9.880551e-03, 5.808739e-03, 7.716511e-03, 1.418016e-02, 8.285995e-03, 1.037885e-02, 1.355372e-02, 1.289882e-02, 7.004656e-03, 1.052122e-02, 6.591779e-03, 9.111747e-03, 1.329746e-02, 2.455901e-02, 1.007987e-02, 9.695468e-03, 1.140392e-02, 8.798531e-03, 1.608793e-02, 3.169180e-02, 2.246615e-02, 1.059241e-02, 1.509133e-02, 7.004656e-03, 1.416592e-02, 1.208730e-02, 1.222967e-02, 1.163171e-02, 1.046427e-02, 1.195917e-02, 1.066359e-02, 1.504862e-02, 8.229047e-03, 8.770057e-03, 1.214425e-02, 8.100913e-03, 1.146087e-02, 8.214809e-03, 1.025499e-01, 2.152223e-01, 1
4.878982e-02, 1.076929e-02, 5.029315e-03, 8.541635e-03, 9.962963e-03, 7.434639e-03, 1.303795e-02, 4.113652e-03, 7.243307e-03, 7.010974e-03, 1.186262e-02, 1.220429e-02, 8.473302e-03, 1.675527e-02, 1.523828e-02, 1.444561e-02, 6.204644e-03, 9.197633e-03, 1.030463e-02, 1.745227e-02, 1.053696e-02, 1.101529e-02, 1.123396e-02, 9.375299e-03, 1.534761e-02, 2.090992e-02, 2.230392e-02, 1.055063e-02, 1.217696e-02, 3.744653e-03, 8.336636e-03, 1.191729e-02, 1.894193e-02, 8.377636e-03, 9.580298e-03, 7.858305e-03, 7.762638e-03, 2.178459e-02, 3.810253e-02, 2.518757e-02, 1.108363e-02, 1.418595e-02, 8.568969e-03, 2.060926e-02, 1.496495e-02, 1.141162e-02, 7.721638e-03, 1.465061e-02, 1.767094e-02, 1.079663e-02, 1.160296e-02, 1.012696e-02, 1.085129e-02, 8.172637e-03, 1.246395e-02, 1.521094e-02, 7.393640e-03, 8.445969e-02, 1.789370e-01, 1
6.535259e-02, 1.609621e-02, 4.838824e-03, 8.809507e-03, 1.300790e-02, 5.991603e-03, 1.387604e-02, 3.742973e-03, 5.180389e-03, 3.671814e-03, 9.321853e-03, 1.178396e-02, 4.653811e-03, 7.286700e-03, 6.133922e-03, 8.211770e-03, 4.568420e-03, 6.133922e-03, 6.802818e-03, 8.354088e-03, 4.539956e-03, 6.503949e-03, 1.463033e-02, 6.162385e-03, 1.095851e-02, 1.282288e-02, 1.342062e-02, 6.660500e-03, 1.132854e-02, 5.906212e-03, 9.079912e-03, 1.276596e-02, 2.863446e-02, 8.837971e-03, 9.079912e-03, 1.044617e-02, 8.681420e-03, 1.431723e-02, 2.597310e-02, 2.578809e-02, 1.139970e-02, 1.642354e-02, 6.119690e-03, 1.056002e-02, 1.023269e-02, 1.107237e-02, 1.245286e-02, 9.663417e-03, 1.273749e-02, 1.095851e-02, 1.796058e-02, 8.752580e-03, 8.425247e-03, 1.162741e-02, 7.727887e-03, 1.305059e-02, 9.108375e-03, 1.189782e-01, 2.323917e-01, 1
6.243037e-02, 1.461616e-02, 6.591862e-03, 1.159213e-02, 1.607512e-02, 8.952730e-03, 1.606186e-02, 3.421932e-03, 6.896918e-03, 4.708473e-03, 8.382408e-03, 1.023927e-02, 6.180699e-03, 1.218898e-02, 8.209985e-03, 1.196350e-02, 3.528039e-03, 5.199215e-03, 7.812086e-03, 2.314446e-02, 8.223248e-03, 9.377155e-03, 1.295825e-02, 4.920685e-03, 8.355881e-03, 2.043875e-02, 1.692397e-02, 9.111889e-03, 1.321025e-02, 4.761526e-03, 8.674200e-03, 1.510690e-02, 2.380763e-02, 8.581357e-03, 1.201655e-02, 1.348878e-02, 6.459229e-03, 1.339594e-02, 2.401984e-02, 3.004138e-02, 1.352857e-02, 1.818399e-02, 3.037296e-03, 6.671441e-03, 7.546819e-03, 1.161865e-02, 1.118096e-02, 5.862380e-03, 7.308080e-03, 8.461987e-03, 1.424479e-02, 7.135657e-03, 6.857128e-03, 1.027906e-02, 7.865139e-03, 1.075654e-02, 7.095867e-03, 1.073134e-01, 2.229827e-01, 1
7.191302e-02, 1.194962e-02, 6.167049e-03, 7.474278e-03, 1.336450e-02, 7.059041e-03, 1.025791e-02, 5.244298e-03, 6.274703e-03, 5.152023e-03, 7.274349e-03, 1.181121e-02, 6.797595e-03, 1.218031e-02, 1.159590e-02, 1.122680e-02, 6.013257e-03, 6.936007e-03, 7.289728e-03, 1.253403e-02, 9.504329e-03, 8.150962e-03, 1.471787e-02, 6.566907e-03, 9.412054e-03, 9.073712e-03, 1.419498e-02, 8.781508e-03, 1.281085e-02, 5.198161e-03, 7.981791e-03, 1.345678e-02, 1.857804e-02, 7.105178e-03, 8.658475e-03, 1.156514e-02, 6.443874e-03, 1.341064e-02, 3.560279e-02, 2.572936e-02, 9.981084e-03, 1.499469e-02, 4.767544e-03, 9.119850e-03, 1.082694e-02, 1.082694e-02, 9.981084e-03, 6.382357e-03, 9.012196e-03, 8.873783e-03, 1.441029e-02, 6.136290e-03, 8.919921e-03, 1.247251e-02, 7.966412e-03, 1.404119e-02, 9.719638e-03, 1.135444e-01, 2.325639e-01, 1
5.874040e-02, 1.200525e-02, 3.781079e-03, 6.798304e-03, 1.224713e-02, 4.761359e-03, 1.138143e-02, 4.226661e-03, 5.066901e-03, 3.399152e-03, 5.843486e-03, 1.192886e-02, 5.856217e-03, 9.560911e-03, 6.530955e-03, 7.944086e-03, 4.850475e-03, 8.071395e-03, 9.993762e-03, 1.381303e-02, 5.550675e-03, 6.760112e-03, 1.359661e-02, 7.778584e-03, 1.355842e-02, 1.759411e-02, 1.873989e-02, 8.033202e-03, 1.411858e-02, 4.748628e-03, 6.798304e-03, 1.604094e-02, 3.042687e-02, 7.880431e-03, 6.454570e-03, 8.516977e-03, 5.970795e-03, 1.138143e-02, 3.055418e-02, 3.406791e-02, 9.459064e-03, 1.521343e-02, 5.283326e-03, 9.357217e-03, 8.466053e-03, 9.611835e-03, 8.911635e-03, 1.126685e-02, 1.236171e-02, 7.956817e-03, 1.614279e-02, 9.369947e-03, 1.080854e-02, 1.026111e-02, 1.018473e-02, 1.722492e-02, 8.644286e-03, 1.183083e-01, 2.257954e-01, 1
7.889870e-02, 1.282864e-02, 7.448886e-03, 7.461818e-03, 1.598407e-02, 6.970398e-03, 7.397158e-03, 6.362590e-03, 8.289472e-03, 5.509072e-03, 4.914196e-03, 1.401839e-02, 8.716231e-03, 1.272518e-02, 9.905984e-03, 9.078330e-03, 9.026601e-03, 9.479225e-03, 9.311107e-03, 1.426410e-02, 9.065398e-03, 9.530953e-03, 1.577715e-02, 9.298175e-03, 8.729163e-03, 1.000944e-02, 1.379854e-02, 1.087589e-02, 1.273811e-02, 5.703053e-03, 7.953238e-03, 8.884348e-03, 1.284157e-02, 5.146973e-03, 8.017898e-03, 1.284157e-02, 8.017898e-03, 1.355283e-02, 2.168712e-02, 1.467793e-02, 8.224812e-03, 1.400546e-02, 5.651325e-03, 1.060432e-02, 9.634410e-03, 1.041034e-02, 9.440428e-03, 7.461818e-03, 9.634410e-03, 1.013876e-02, 1.200098e-02, 6.349658e-03, 9.595613e-03, 1.229842e-02, 9.673206e-03, 1.518228e-02, 1.128972e-02, 1.107892e-01, 2.398774e-01, 1
6.780390e-02, 1.040722e-02, 6.267588e-03, 6.767599e-03, 1.348869e-02, 5.267564e-03, 9.558362e-03, 5.360590e-03, 6.604805e-03, 5.244308e-03, 7.325752e-03, 1.286076e-02, 6.837368e-03, 1.239564e-02, 1.177934e-02, 9.430452e-03, 7.814135e-03, 8.430429e-03, 8.802530e-03, 1.561664e-02, 8.965325e-03, 9.104863e-03, 1.412824e-02, 7.407149e-03, 9.267657e-03, 1.150027e-02, 1.576781e-02, 9.628131e-03, 1.375613e-02, 4.802437e-03, 6.279216e-03, 9.395567e-03, 2.323310e-02, 7.023419e-03, 7.476918e-03, 1.167469e-02, 6.697830e-03, 1.522128e-02, 2.915184e-02, 2.103537e-02, 8.221121e-03, 1.522128e-02, 6.732715e-03, 1.711668e-02, 1.243052e-02, 9.476965e-03, 8.349031e-03, 7.976930e-03, 1.154678e-02, 9.163004e-03, 1.282588e-02, 6.372241e-03, 9.546734e-03, 1.218633e-02, 9.523477e-03, 1.725622e-02, 1.067467e-02, 1.124677e-01, 2.233308e-01, 1
6.516822e-02, 1.185006e-02, 5.960595e-03, 8.620812e-03, 1.132371e-02, 7.838395e-03, 1.324419e-02, 5.277758e-03, 7.411622e-03, 4.395761e-03, 7.596557e-03, 1.217725e-02, 8.151362e-03, 1.267515e-02, 8.919553e-03, 7.511203e-03, 6.572302e-03, 9.346326e-03, 1.111032e-02, 1.690021e-02, 9.559713e-03, 8.706167e-03, 1.408351e-02, 8.393200e-03, 1.209190e-02, 1.643076e-02, 1.771107e-02, 9.061811e-03, 1.177893e-02, 6.045949e-03, 9.090262e-03, 1.345757e-02, 2.658795e-02, 9.431681e-03, 9.189843e-03, 9.986486e-03, 8.350523e-03, 1.571947e-02, 3.563554e-02, 2.553524e-02, 1.027100e-02, 1.429689e-02, 5.832563e-03, 1.078313e-02, 1.102497e-02, 1.133793e-02, 9.232520e-03, 7.667686e-03, 1.012874e-02, 1.017142e-02, 1.409773e-02, 8.137136e-03, 9.275197e-03, 1.068355e-02, 1.010029e-02, 1.358560e-02, 8.094459e-03, 9.583896e-02, 2.105413e-01, 1
5.805301e-02, 9.105310e-03, 5.511109e-03, 7.787436e-03, 1.319205e-02, 6.655928e-03, 9.624473e-03, 5.537732e-03, 8.639395e-03, 4.912075e-03, 5.484485e-03, 1.321867e-02, 1.051637e-02, 1.478947e-02, 9.105310e-03, 7.947179e-03, 7.308209e-03, 1.190080e-02, 1.569468e-02, 2.069994e-02, 9.025439e-03, 8.892320e-03, 1.474954e-02, 9.517978e-03, 1.415050e-02, 1.984798e-02, 2.440063e-02, 1.082254e-02, 1.194074e-02, 3.913686e-03, 7.401392e-03, 1.477616e-02, 3.146923e-02, 6.190013e-03, 7.760813e-03, 9.850774e-03, 7.574447e-03, 1.837036e-02, 3.667417e-02, 2.438732e-02, 8.000426e-03, 1.123521e-02, 7.241650e-03, 1.391089e-02, 1.232678e-02, 9.238429e-03, 6.828983e-03, 8.532900e-03, 1.139495e-02, 8.799137e-03, 1.018357e-02, 8.492965e-03, 1.124852e-02, 1.051637e-02, 1.171443e-02, 1.508233e-02, 8.120233e-03, 8.980179e-02, 1.999308e-01, 1
7.679973e-02, 1.503643e-02, 6.357780e-03, 8.003488e-03, 1.603511e-02, 6.357780e-03, 9.410077e-03, 4.346358e-03, 6.132726e-03, 3.389878e-03, 4.726137e-03, 1.329226e-02, 6.920415e-03, 9.297550e-03, 5.556024e-03, 7.862829e-03, 5.865474e-03, 7.511182e-03, 5.809210e-03, 8.692717e-03, 4.824598e-03, 8.186345e-03, 1.655555e-02, 6.540636e-03, 9.635131e-03, 9.213154e-03, 1.337666e-02, 8.959968e-03, 1.381270e-02, 5.330970e-03, 8.200411e-03, 1.028216e-02, 2.056432e-02, 5.795144e-03, 8.889639e-03, 1.142150e-02, 6.920415e-03, 1.244831e-02, 2.838496e-02, 2.053619e-02, 9.944580e-03, 1.635862e-02, 3.952514e-03, 6.287450e-03, 7.342392e-03, 1.122458e-02, 1.026810e-02, 6.582834e-03, 9.367879e-03, 9.606999e-03, 1.711818e-02, 6.315582e-03, 8.678651e-03, 1.111205e-02, 8.763046e-03, 1.500830e-02, 9.846119e-03, 1.200101e-01, 2.549301e-01, 1
